Customer ID,Name,Surname,Gender,Age,Region,Job Classification,Date Joined,Balance,Credit Rating,Employed,Marriage Status
200000390,Joseph,Henderson,Male,46,Charlotte,Blue Collar,06.May.15,16431.17,487,N/A,Widowed
200001246,Lily,Underwood,Female,62,Charlotte, ,16.Jul.15,23578.96,189,Yes,Separated
100003202,Abigail,Walsh,Female,40,Cary,White Collar,16.Nov.15,32051.33,441,Yes,Widowed
200003701,Donna,Powell,Female,53,Charlotte, ,13.Dec.15,71809.45,216,No,Single
100000990,Andrew,Manning,Male,43,Cary,Blue Collar,25.Jun.15,80880.83,342,N/A,Divorced
100001315,Penelope,Churchill,Female,28,Cary,White Collar,22.Jul.15,31066.94,778,Yes,"Married, in consensual unions or separated"
300002616,Gordon,Anderson,Male,36,Durham,Blue Collar,14.Oct.15,56449.04,642,N/A,Divorced
200002990,Sebastian,Brown,Male,31,Charlotte,Blue Collar,02.Nov.15,16470.81,291,No,Widowed
100003279,Steven,North,Male,36,Cary, ,21.Nov.15,94494.62,440,N/A,Divorced
200001791,Joshua,Paterson,Male,42,Charlotte,Blue Collar,26.Aug.15,36871.21,429,N/A,Separated
100000423,Wendy,Metcalfe,Female,27,Cary,White Collar,09.May.15,60406.61,425,N/A,Single
100000836,Bella,Metcalfe,Female,35,Cary,White Collar,09.Jun.15,48766.55,289,No,Married
100002089,Sam,Allan,Male,31,Cary,White Collar,16.Sep.15,59589.73,839,Yes,Widowed
200002093,Colin,Russell,Male,45,Charlotte, ,16.Sep.15,9207.62,570,No,Widowed
100003819,John,Abraham,Male,40,Cary,White Collar,19.Dec.15,9785.44,228,N/A,Single
100003942,Ruth,Rutherford,Female,37,Cary,White Collar,26.Dec.15,36318.15,230,N/A,Single
100003966,Alison,Gill,Female,21,Cary,Blue Collar,27.Dec.15,41703.21,418,N/A,Married
100000059,Phil,Randall,Male,39,Cary, ,12.Feb.15,1879.85,657,No,Widowed
100000248,James,Miller,Male,37,Cary,White Collar,17.Apr.15,4263.53,531,No,Widowed
200000976,Wanda,Clark,Female,61,Charlotte, ,23.Jun.15,75200.68,728,Yes,Divorced
200003292,Peter,Sanderson,Male,51,Charlotte,Blue Collar,21.Nov.15,14724.29,260,Yes,Single
100003474,William,Russell,Male,45,Cary,White Collar,01.Dec.15,40200.6,426,N/A,Single
100003869,Ivan,Taylor,Male,27,Cary,White Collar,22.Dec.15,35451.37,518,No,Single
200001183,Peter,Mackenzie,Male,41,Charlotte,Blue Collar,12.Jul.15,25288.1,355,Yes,Married or married but separated
300001443,Jane,Miller,Female,43,Durham,White Collar,29.Jul.15,54434.04,744,N/A,Married
100002281,Leah,Marshall,Female,49,Cary,White Collar,25.Sep.15,34393.8,232,Yes,Married or married but separated
200003120,Luke,Hart,Male,53,Charlotte,White Collar,11.Nov.15,28479.55,210,N/A,Married
400000554,Carol,Marshall,Female,26,Raleigh, ,18.May.15,32940.49,515,No,Married
100000935,Felicity,Miller,Female,32,Cary, ,20.Jun.15,42248.4,210,No,Widowed
100001280,Gordon,Stewart,Male,53,Cary, ,20.Jul.15,12714.42,846,No,Single
100001422,Jasmine,Hodges,Female,29,Cary, ,28.Jul.15,46543.51,169,N/A,Consensual union
200001438,Isaac,Kelly,Male,60,Charlotte,White Collar,29.Jul.15,74666.21,456,Yes,Married
100003079,Dorothy,Baker,Female,29,Cary,White Collar,09.Nov.15,34725.59,410,Yes,Divorced
100000290,Joe,May,Male,40,Cary,White Collar,22.Apr.15,70357.61,709,No,Single
100001193,Zoe,Young,Female,22,Cary,White Collar,13.Jul.15,28189.39,389,No,Widowed
100001603,James,Underwood,Male,42,Cary,White Collar,13.Aug.15,96088.41,675,Yes,Married
200000265,Tim,Sanderson,Male,52,Charlotte,Blue Collar,17.Apr.15,45213.63,358,Yes,Divorced
200000608,Adrian,Wright,Male,44,Charlotte, ,20.May.15,9061.01,369,No,Separated
200000644,Tim,Marshall,Male,48,Charlotte,Blue Collar,23.May.15,9997.81,779,No,Single
300001539,Amelia,Peake,Female,37,Durham,White Collar,07.Aug.15,53825.25,166,N/A,Widowed
200002602,Julian,Martin,Male,44,Charlotte,Blue Collar,13.Oct.15,65479.32,726,Yes,Separated
200001247,Donna,Wallace,Female,44,Charlotte, ,16.Jul.15,25692,595,No,Single
100003797,Adam,Henderson,Male,39,Cary,White Collar,18.Dec.15,55454.96,645,No,Divorced
200001936,Olivia,Payne,Female,49,Charlotte,White Collar,06.Sep.15,2994.25,400,Yes,Single
100002036,Joanne,Terry,Female,37,Cary, ,13.Sep.15,93845.6,628,No,Single
200002068,Brian,Cornish,Male,51,Charlotte, ,15.Sep.15,62064.73,263,Yes,Single
100002891,Richard,Nash,Male,39,Cary,White Collar,29.Oct.15,14367.29,604,No,Single
200003938,Robert,Bond,Male,48,Charlotte,White Collar,25.Dec.15,3678.99,677,No,Divorced
100000329,Deirdre,Coleman,Female,37,Cary,White Collar,28.Apr.15,12405.07,176,No,Single
300000718,Colin,Hill,Male,32,Durham,White Collar,28.May.15,37564.21,528,Yes,Widowed
100002503,Alexander,Welch,Male,28,Cary,Blue Collar,08.Oct.15,102952.98,769,Yes,Widowed
100002800,Warren,Knox,Male,45,Cary,White Collar,26.Oct.15,20407.02,580,Yes,Divorced
200003955,John,Lyman,Male,53,Charlotte,Blue Collar,26.Dec.15,6989.48,785,Yes,Single
300000270,Heather,Black,Female,63,Durham, ,17.Apr.15,27020.99,360,N/A,Married
100000867,Evan,Abraham,Male,38,Cary,White Collar,14.Jun.15,4562.77,381,N/A,"Widowed, divorced or separated"
100001110,Jack,Scott,Male,35,Cary,White Collar,07.Jul.15,66122.89,582,N/A,Single
200001807,Penelope,Parr,Female,54,Charlotte, ,27.Aug.15,17076.49,327,Yes,Consensual union
200003031,Simon,Abraham,Male,40,Charlotte,Blue Collar,05.Nov.15,42462.18,567,Yes,Divorced
100003932,Owen,Kerr,Male,31,Cary, ,25.Dec.15,16161.94,367,No,Divorced
100001923,Carolyn,Johnston,Female,44,Cary,White Collar,05.Sep.15,1607.63,507,N/A,Separated
100002586,Alexandra,Forsyth,Female,43,Cary,White Collar,13.Oct.15,14523.72,697,N/A,Single
100002724,Chloe,McGrath,Female,33,Cary,White Collar,21.Oct.15,37520.39,698,N/A,Married
200002834,Sally,Simpson,Female,46,Charlotte, ,26.Oct.15,36237.59,215,No,Married
300003299,Liam,Simpson,Male,34,Durham,White Collar,21.Nov.15,32851.32,280,No,Married
100003329,Jan,Alsop,Female,32,Cary,White Collar,24.Nov.15,68573.19,522,No,Married
100001313,Charles,Hughes,Male,27,Cary,Blue Collar,22.Jul.15,25524.72,725,No,Widowed
100001684,Lily,Bond,Female,30,Cary,White Collar,21.Aug.15,54749.13,683,Yes,Widowed
100003198,Harry,Lyman,Male,29,Cary, ,15.Nov.15,36086.9,849,N/A,Widowed
100001514,Joanne,Davidson,Female,30,Cary,Blue Collar,05.Aug.15,94490.55,591,No,Married
200002331,Harry,James,Male,52,Charlotte,Blue Collar,27.Sep.15,64059.71,151,N/A,Widowed
200002398,Isaac,Paige,Male,55,Charlotte,Blue Collar,30.Sep.15,28781.46,576,Yes,Consensual union
100003081,Matt,Russell,Male,35,Cary,Blue Collar,09.Nov.15,4653.31,339,N/A,Single
100001357,Jack,Ellison,Male,40,Cary,White Collar,24.Jul.15,67327.11,739,Yes,Single
100002054,Rebecca,Vance,Female,34,Cary,White Collar,14.Sep.15,7520,387,No,Divorced
200002409,Alan,Peters,Male,53,Charlotte,Blue Collar,01.Oct.15,43276.26,491,N/A,Married
100002954,Angela,Cameron,Female,42,Cary,Blue Collar,01.Nov.15,77228.1,817,No,Married
200003559,Phil,Powell,Male,37,Charlotte,Blue Collar,05.Dec.15,12500.3,552,Yes,Married
300001614,Blake,Blake,Male,29,Durham, ,13.Aug.15,87844.61,525,N/A,Single
200002776,Jason,Langdon,Male,53,Charlotte,Blue Collar,24.Oct.15,44741.93,816,Yes,Widowed
300003200,Jake,Newman,Male,37,Durham,White Collar,15.Nov.15,59494.69,749,No,Married
200001517,Tim,Sanderson,Male,53,Charlotte, ,05.Aug.15,13667.27,747,No,Widowed
200001838,Dominic,May,Male,24,Charlotte, ,29.Aug.15,10369.95,766,No,Married
200002667,Boris,Gray,Male,59,Charlotte,Blue Collar,17.Oct.15,9905.53,389,N/A,Divorced
100000773,Austin,Lee,Male,45,Cary, ,01.Jun.15,53554.5,286,No,Single
200002122,Leah,Oliver,Female,47,Charlotte, ,18.Sep.15,38258.98,481,Yes,Divorced
100002970,Dominic,Taylor,Male,24,Cary,Blue Collar,01.Nov.15,21601.11,780,N/A,Consensual union
200003461,Claire,Edmunds,Female,56,Charlotte, ,30.Nov.15,4111.03,220,No,Married
100003959,Richard,Pullman,Male,43,Cary,White Collar,27.Dec.15,24711.61,190,No,Consensual union
100004003,Paul,Avery,Male,46,Cary,White Collar,30.Dec.15,85331.69,633,Yes,Married
100001554,Dominic,Howard,Male,34,Cary,White Collar,09.Aug.15,94732.96,747,N/A,Single
100001685,Nicholas,Clarkson,Male,44,Cary,White Collar,21.Aug.15,27673.63,381,No,Living together
300002336,Heather,Buckland,Female,27,Durham,White Collar,27.Sep.15,33122.15,161,No,Divorced
100003050,Gordon,Ferguson,Male,48,Cary,White Collar,07.Nov.15,18254.46,454,No,Widowed
200003936,Leonard,Avery,Male,51,Charlotte,Blue Collar,25.Dec.15,5038.58,267,N/A,Single
100000054,Irene,MacLeod,Female,32,Cary,White Collar,12.Feb.15,24187.98,622,N/A,Widowed
100001593,Hannah,Churchill,Female,36,Cary,White Collar,12.Aug.15,29876.68,288,N/A,Married
100003515,Victor,Allan,Male,25,Cary,Blue Collar,03.Dec.15,2046.02,312,No,Single
300003569,Andrea,Sutherland,Female,42,Durham,White Collar,05.Dec.15,27490.82,831,No,Single
100001461,Alexander,Clarkson,Male,30,Cary,White Collar,31.Jul.15,68336.84,289,N/A,Widowed
300002267,Anna,Tucker,Female,25,Durham, ,24.Sep.15,5073.87,546,No,Widowed
200002901,Paul,Bailey,Male,57,Charlotte,Blue Collar,29.Oct.15,81414.37,833,N/A,Divorced
100000707,David,Graham,Male,29,Cary,White Collar,28.May.15,74862.98,656,No,Married
300002655,Bernadette,Chapman,Female,37,Durham,White Collar,16.Oct.15,66400.88,349,N/A,Single
200000462,Paul,Martin,Male,52,Charlotte, ,12.May.15,6967.51,687,N/A,Widowed
200002039,Frank,Chapman,Male,58,Charlotte,Blue Collar,13.Sep.15,20162.2,680,No,Married
200002920,Luke,Miller,Male,43,Charlotte,Blue Collar,30.Oct.15,31739.2,572,Yes,Widowed
100000861,Sally,Graham,Female,47,Cary,Blue Collar,13.Jun.15,9098.32,470,N/A,Widowed
200003406,Benjamin,Hill,Male,32,Charlotte,Blue Collar,27.Nov.15,21454.76,660,Yes,Married
100003192,Sean,Springer,Male,27,Cary,White Collar,15.Nov.15,10183.23,671,N/A,Married
300000668,Anthony,Ellison,Male,33,Durham,White Collar,24.May.15,42548.69,403,No,Divorced
100001211,Madeleine,Manning,Female,40,Cary,White Collar,14.Jul.15,704.83,513,No,Widowed
200002774,Megan,Metcalfe,Female,43,Charlotte,Blue Collar,24.Oct.15,40769.29,601,No,Married or in consensual union
200002829,Liam,Buckland,Male,55,Charlotte,Blue Collar,26.Oct.15,39603.99,263,N/A,Divorced
100002862,Ian,May,Male,35,Cary,White Collar,28.Oct.15,114954.78,839,N/A,Married
400002908,Nicola,Hodges,Female,32,Raleigh, ,29.Oct.15,15858.93,368,Yes,Widowed
200003139,Richard,Mackay,Male,58,Charlotte,Blue Collar,12.Nov.15,10786.24,382,Yes,Divorced
100003500,Peter,Mackay,Male,29,Cary,White Collar,03.Dec.15,135545.59,535,No,Living together
100001323,Owen,Robertson,Male,30,Cary,White Collar,22.Jul.15,27891.74,577,N/A,Single
200002250,Ian,Metcalfe,Male,48,Charlotte, ,24.Sep.15,32709.97,529,N/A,Single
100002561,Ruth,Peters,Female,21,Cary,White Collar,11.Oct.15,14599.55,350,No,Separated
400002762,Abigail,Underwood,Female,23,Raleigh,White Collar,23.Oct.15,27314.43,531,No,Married or in consensual union
200003351,Carolyn,Manning,Female,54,Charlotte,White Collar,25.Nov.15,21953.02,549,N/A,Widowed
100003482,Nicola,Tucker,Female,34,Cary,White Collar,02.Dec.15,60071.77,799,No,Living together
100003784,Victor,King,Male,40,Cary,White Collar,17.Dec.15,3890.53,844,Yes,Married
300000852,Kevin,Parsons,Male,53,Durham,White Collar,11.Jun.15,22477.05,353,N/A,Married
200001439,Boris,Paige,Male,59,Charlotte, ,29.Jul.15,23907.86,505,No,Separated
100001601,Keith,Duncan,Male,40,Cary,White Collar,13.Aug.15,48998.08,196,No,Widowed
100001835,Stephanie,Mackay,Female,41,Cary,White Collar,29.Aug.15,18745.42,437,No,Widowed
200002923,Sonia,Bower,Female,45,Charlotte, ,30.Oct.15,9654.58,841,Yes,Single
100003988,Theresa,Forsyth,Female,30,Cary,White Collar,29.Dec.15,4570.98,507,Yes,Single
100002343,Theresa,Ferguson,Female,31,Cary,White Collar,28.Sep.15,12498.12,495,N/A,Widowed
400000397,Madeleine,Kerr,Female,36,Raleigh, ,06.May.15,61911.69,526,Yes,Single
100001240,Adam,Wallace,Male,34,Cary,White Collar,16.Jul.15,59162.23,173,Yes,Divorced
200000257,Justin,Underwood,Male,36,Charlotte,Blue Collar,17.Apr.15,79483.58,539,No,Divorced
100001066,Michael,MacDonald,Male,51,Cary,White Collar,03.Jul.15,41266.34,483,Yes,Divorced
100001287,Kylie,Morrison,Female,33,Cary,White Collar,21.Jul.15,23875.68,449,N/A,"Married, in consensual unions or separated"
200001488,Harry,Hunter,Male,56,Charlotte, ,02.Aug.15,59975.14,404,N/A,Married
100001945,David,McLean,Male,41,Cary,Blue Collar,07.Sep.15,89366.53,427,Yes,Consensual union
200003844,Penelope,Langdon,Female,42,Charlotte, ,20.Dec.15,1063.2,673,Yes,Widowed
300000528,Victoria,Welch,Female,30,Durham, ,16.May.15,34170.61,340,N/A,Widowed
300000719,Sebastian,North,Male,32,Durham,White Collar,28.May.15,88416.84,702,No,Divorced
200003140,Oliver,Sanderson,Male,32,Charlotte,Blue Collar,12.Nov.15,45810.04,493,No,Married
100003149,Stephanie,Morrison,Female,38,Cary,White Collar,13.Nov.15,1768.41,510,No,Single
100000016,Nicholas,Newman,Male,42,Cary,White Collar,14.Jan.15,2116.85,357,Yes,Separated
200001935,Sebastian,Johnston,Male,52,Charlotte, ,06.Sep.15,75743.08,574,N/A,Separated
100002741,Hannah,James,Female,38,Cary, ,22.Oct.15,77856.76,776,No,Single
100000203,Yvonne,Arnold,Female,40,Cary,White Collar,12.Apr.15,60648.52,650,No,Divorced
200000961,Una,Short,Female,49,Charlotte, ,21.Jun.15,26688.85,295,Yes,Widowed
300002031,Piers,Piper,Male,22,Durham,White Collar,12.Sep.15,96018.25,626,N/A,Married
100002732,James,Walsh,Male,32,Cary,White Collar,22.Oct.15,49778.16,367,No,Married
100003958,Piers,Carr,Male,42,Cary,White Collar,27.Dec.15,55687.53,446,Yes,Divorced
200001639,Joan,Wright,Female,57,Charlotte,White Collar,16.Aug.15,34948.54,289,Yes,Single
100002037,Matt,Baker,Male,31,Cary,White Collar,13.Sep.15,88023.96,465,N/A,Widowed
100002677,Jan,McLean,Female,38,Cary,White Collar,18.Oct.15,39171.72,312,Yes,Widowed
400002844,Gabrielle,Wallace,Female,34,Raleigh,Blue Collar,26.Oct.15,17843.97,788,N/A,Widowed
100002914,Mary,Nolan,Female,33,Cary, ,30.Oct.15,2471.48,296,Yes,Married
200003241,Dominic,Martin,Male,37,Charlotte,Blue Collar,17.Nov.15,45686.41,483,Yes,Single
300003246,Maria,Murray,Female,45,Durham,White Collar,17.Nov.15,20349.68,360,N/A,Widowed
300003431,Diane,Springer,Female,24,Durham,Blue Collar,28.Nov.15,18858.69,266,No,Single
200003824,Stephanie,Simpson,Female,42,Charlotte, ,19.Dec.15,56135.18,335,No,Widowed
200003968,Joanne,Hughes,Female,51,Charlotte, ,27.Dec.15,6555.97,567,No,Single
400001342,Victoria,Morrison,Female,36,Raleigh, ,22.Jul.15,49294.33,306,Yes,Single
100001922,Richard,Hughes,Male,33,Cary,Blue Collar,05.Sep.15,50905.81,281,No,Married
100001495,Connor,Russell,Male,36,Cary,White Collar,03.Aug.15,65592.55,256,Yes,Single
100001660,Boris,Harris,Male,40,Cary,White Collar,18.Aug.15,80678.36,456,Yes,Living together
200001809,Hannah,Clark,Female,54,Charlotte, ,27.Aug.15,37009.51,520,N/A,Separated
100002962,Carol,Glover,Female,34,Cary,White Collar,01.Nov.15,74987.04,153,Yes,Single
100003039,Nicholas,King,Male,28,Cary,White Collar,06.Nov.15,13390.78,447,N/A,Single
100003761,Kevin,Hunter,Male,33,Cary,White Collar,16.Dec.15,116577.61,561,No,Single
100003929,Benjamin,Arnold,Male,32,Cary,White Collar,25.Dec.15,2096.64,784,No,Separated
300000004,Trevor,Parr,Male,32,Durham,White Collar,08.Jan.15,1421.52,307,Yes,Separated
100002320,Blake,Brown,Male,27,Cary,White Collar,27.Sep.15,54644.32,493,Yes,Divorced
300002537,Sean,Powell,Male,39,Durham, ,09.Oct.15,3575.21,198,No,Separated
200003184,Jan,White,Female,48,Charlotte, ,14.Nov.15,9758.08,590,Yes,Married
200000750,Anthony,Mackenzie,Male,43,Charlotte, ,30.May.15,12188.75,348,N/A,Widowed
100001631,Lisa,Lambert,Female,28,Cary,White Collar,15.Aug.15,17565.51,762,No,Married
100002172,Keith,Slater,Male,34,Cary,White Collar,21.Sep.15,14010.06,312,N/A,Married
200002668,Heather,Watson,Female,47,Charlotte, ,17.Oct.15,9169.82,231,Yes,Consensual union
100003117,Emily,Rees,Female,32,Cary,White Collar,11.Nov.15,64135.72,336,N/A,Single
100003799,Melanie,Gray,Female,36,Cary,White Collar,18.Dec.15,20254.46,538,Yes,Married
100000121,Ian,Slater,Male,37,Cary,White Collar,31.Mar.15,39159.35,803,Yes,Separated
200000646,Liam,Rutherford,Male,50,Charlotte,Blue Collar,23.May.15,70840.07,487,Yes,Divorced
100001721,Paul,Knox,Male,34,Cary,Blue Collar,23.Aug.15,78342.04,161,No,Widowed
400001957,Simon,Lee,Male,33,Raleigh, ,07.Sep.15,28681.8,221,Yes,Single
100003236,Lily,Grant,Female,37,Cary, ,17.Nov.15,339.23,193,No,Married
100003485,Edward,Lawrence,Male,21,Cary,White Collar,02.Dec.15,35057.97,811,No,Not living together
200000671,Carolyn,Arnold,Female,61,Charlotte, ,25.May.15,8367.59,386,No,Widowed
300000731,Warren,Ince,Male,31,Durham,White Collar,29.May.15,63986.32,700,No,Single
200001375,Leah,Quinn,Female,59,Charlotte, ,25.Jul.15,87136.45,320,Yes,Consensual union
300001465,Lily,Hart,Female,34,Durham,White Collar,31.Jul.15,1090.67,515,Yes,Single
100003049,Oliver,Jones,Male,35,Cary,Blue Collar,07.Nov.15,15908.89,206,Yes,Single
100003591,Carl,Ferguson,Male,39,Cary,White Collar,07.Dec.15,14024.55,298,N/A,Single
200001019,Lucas,Glover,Male,60,Charlotte,Blue Collar,28.Jun.15,67510.19,304,No,Widowed
200002447,Justin,Sanderson,Male,58,Charlotte,Blue Collar,03.Oct.15,13230.47,618,No,Widowed
300003130,Rachel,Dowd,Female,34,Durham,White Collar,11.Nov.15,8456.78,764,Yes,Widowed
100002465,Amy,Jones,Female,34,Cary,White Collar,05.Oct.15,9286.99,413,No,Married
100002572,Dorothy,Coleman,Female,32,Cary,White Collar,12.Oct.15,89329.33,614,Yes,Married
100003590,Mary,Ball,Female,34,Cary,Blue Collar,07.Dec.15,55704.09,644,No,Separated
200003605,Fiona,Vaughan,Female,49,Charlotte, ,07.Dec.15,47764.94,498,No,Divorced
300003872,Gavin,Young,Male,45,Durham,White Collar,22.Dec.15,28483.25,425,No,Consensual union
400000434,Penelope,Paterson,Female,27,Raleigh, ,09.May.15,2437.23,322,No,Married
200001451,Warren,Hamilton,Male,53,Charlotte, ,30.Jul.15,25797.17,789,No,Widowed
100002795,Yvonne,Hart,Female,31,Cary,White Collar,26.Oct.15,23497.05,740,No,Divorced
100000084,Dylan,Fraser,Male,42,Cary,White Collar,16.Mar.15,43770.37,578,N/A,Widowed
100000242,Amanda,Rees,Female,34,Cary,Blue Collar,17.Apr.15,57148.41,250,No,Married
100000603,Jane,Walker,Female,31,Cary,White Collar,20.May.15,41203.42,345,N/A,Single
100001224,Sophie,Avery,Female,28,Cary, ,15.Jul.15,106947.88,647,N/A,Divorced
100001279,Wanda,Morrison,Female,35,Cary,Blue Collar,20.Jul.15,88873.04,647,Yes,"Married, in consensual unions or separated"
200002650,Liam,Arnold,Male,50,Charlotte,Blue Collar,16.Oct.15,6844.11,759,Yes,Married
200001665,Gabrielle,McLean,Female,43,Charlotte, ,18.Aug.15,63757.4,489,N/A,Living together
300002582,Sonia,Piper,Female,23,Durham,White Collar,12.Oct.15,65640.07,575,No,Single
200003543,Christian,Pullman,Male,50,Charlotte, ,04.Dec.15,78992.92,799,N/A,Divorced
200003579,Dan,Turner,Male,48,Charlotte,Blue Collar,06.Dec.15,50224.02,194,N/A,Divorced
100000001,Simon,Walsh,Male,21,Cary,White Collar,05.Jan.15,113810.15,722,Yes,Divorced
200000986,Victor,Thomson,Male,56,Charlotte,Blue Collar,24.Jun.15,27458.53,216,No,Separated
100001960,Olivia,Harris,Female,31,Cary,White Collar,08.Sep.15,130717.22,291,Yes,Divorced
100003729,Joshua,Hart,Male,33,Cary,White Collar,15.Dec.15,22448.82,710,N/A,Single
400000556,Irene,Oliver,Female,38,Raleigh, ,18.May.15,28388.7,214,Yes,Widowed
100000695,Penelope,Forsyth,Female,45,Cary,White Collar,27.May.15,79000.32,383,No,Married
200000942,Richard,Roberts,Male,40,Charlotte,White Collar,20.Jun.15,32790.32,579,N/A,Single
100001388,Trevor,Davidson,Male,38,Cary,White Collar,26.Jul.15,7098.63,190,No,Divorced
100003553,Matt,North,Male,34,Cary,White Collar,05.Dec.15,23744.57,677,Yes,Divorced
100003194,Steven,Watson,Male,29,Cary,White Collar,15.Nov.15,57228.34,435,No,Widowed
200000425,Joshua,Ince,Male,45,Charlotte, ,09.May.15,34870.84,222,No,Divorced
100001475,Irene,Blake,Female,36,Cary,White Collar,01.Aug.15,40233.57,259,No,Single
200002463,Nicola,Dyer,Female,53,Charlotte, ,04.Oct.15,7887.99,572,N/A,Widowed
200003353,Kevin,Quinn,Male,55,Charlotte,Blue Collar,25.Nov.15,59957.08,434,No,Married
100003687,Ruth,Avery,Female,33,Cary,White Collar,13.Dec.15,60116.4,700,N/A,Divorced
100000574,Dylan,Marshall,Male,25,Cary, ,19.May.15,8518.46,827,Yes,Married
100001966,Charles,Rampling,Male,37,Cary,Blue Collar,09.Sep.15,22841.56,213,Yes,Single
200002853,William,Duncan,Male,48,Charlotte,Blue Collar,27.Oct.15,48392,463,N/A,Divorced
100002917,Lucas,Butler,Male,33,Cary,White Collar,30.Oct.15,31959.46,280,Yes,Divorced
300003369,Molly,Sharp,Female,41,Durham,White Collar,26.Nov.15,54697.16,811,N/A,Divorced
100003382,Lauren,Young,Female,41,Cary,White Collar,27.Nov.15,42914.08,222,Yes,Single
100001400,Tracey,Gray,Female,41,Cary,White Collar,27.Jul.15,23182.6,378,No,Widowed or divorced
200001326,Natalie,Coleman,Female,53,Charlotte, ,22.Jul.15,40931.28,434,N/A,Single
100002734,Olivia,May,Female,40,Cary,White Collar,22.Oct.15,7551.16,516,Yes,Widowed
100003519,Victoria,May,Female,25,Cary,White Collar,03.Dec.15,56604.06,510,N/A,Married
300003846,Elizabeth,Payne,Female,35,Durham, ,20.Dec.15,42743,327,N/A,Consensual union
200002501,Warren,Ferguson,Male,59,Charlotte,Blue Collar,07.Oct.15,690.99,187,No,Married
100003881,Abigail,Buckland,Female,36,Cary,White Collar,23.Dec.15,47392.56,239,No,Divorced
400000044,Yvonne,Churchill,Female,22,Raleigh, ,01.Feb.15,107728.07,667,No,Widowed
400000720,William,Grant,Male,26,Raleigh,White Collar,28.May.15,988.73,224,N/A,Married
200002600,Ian,Hodges,Male,55,Charlotte, ,13.Oct.15,74534.05,270,No,Consensual union
100003552,Chloe,Miller,Female,36,Cary,White Collar,05.Dec.15,23052.1,188,N/A,Widowed
200000590,Stephen,Fisher,Male,53,Charlotte,Blue Collar,19.May.15,35898.96,538,No,Single
300000812,Natalie,Wallace,Female,23,Durham,White Collar,05.Jun.15,46151.71,601,No,Married
100001607,Andrew,Jones,Male,33,Cary,Blue Collar,13.Aug.15,50819.63,430,No,Divorced
300002179,Jessica,Sharp,Female,43,Durham,Blue Collar,21.Sep.15,9130.19,775,Yes,Widowed
100003066,Sue,Glover,Female,27,Cary,White Collar,08.Nov.15,3120.2,740,N/A,Divorced
100003313,Molly,Langdon,Female,30,Cary,White Collar,23.Nov.15,27937.26,834,Yes,Widowed
200003610,Paul,Sharp,Male,33,Charlotte,Blue Collar,07.Dec.15,45820.39,403,Yes,Widowed
100003639,Ryan,Sutherland,Male,31,Cary, ,10.Dec.15,55173.03,831,N/A,Separated
300001996,Owen,Ball,Male,41,Durham,White Collar,10.Sep.15,4657.16,382,Yes,Divorced
300000978,Jessica,Wallace,Female,45,Durham,White Collar,23.Jun.15,17753.01,399,N/A,Single
300001104,Stephen,Parr,Male,44,Durham,Blue Collar,06.Jul.15,8365.04,219,N/A,Divorced
200003128,Austin,Brown,Male,49,Charlotte,Blue Collar,11.Nov.15,35192.83,196,No,Married
100000878,Felicity,Metcalfe,Female,22,Cary,White Collar,15.Jun.15,31498.96,552,No,Single
100003641,Gordon,Hill,Male,34,Cary,White Collar,10.Dec.15,41640.88,342,No,Widowed
100003890,Isaac,Berry,Male,40,Cary,White Collar,23.Dec.15,63320.75,476,No,Widowed
200000674,William,Lyman,Male,55,Charlotte,Blue Collar,25.May.15,32611.26,444,No,Single
200003719,Michael,Sanderson,Male,48,Charlotte,Blue Collar,14.Dec.15,32412.76,817,No,Divorced
200000805,John,Cameron,Male,52,Charlotte, ,04.Jun.15,17953.05,499,Yes,Single
100002135,Connor,Bond,Male,27,Cary,Blue Collar,19.Sep.15,43117.33,561,No,Married
100002157,Colin,Bell,Male,28,Cary, ,20.Sep.15,38926.37,416,N/A,Widowed
100002772,Austin,Nash,Male,38,Cary, ,24.Oct.15,66085.83,373,N/A,Widowed
100000228,Virginia,Howard,Female,37,Cary,White Collar,15.Apr.15,4611.5,692,N/A,Divorced
400000471,Joan,Blake,Female,35,Raleigh,White Collar,12.May.15,27867.83,160,N/A,Married
100000875,Jason,MacLeod,Male,47,Cary,White Collar,14.Jun.15,69979.67,762,No,Widowed
100001108,Keith,Rutherford,Male,27,Cary,White Collar,07.Jul.15,45374.89,589,Yes,Divorced
100002140,Penelope,Bell,Female,43,Cary, ,19.Sep.15,38986.48,694,Yes,Single
100003733,Wendy,Mitchell,Female,28,Cary,Blue Collar,15.Dec.15,13618.72,496,Yes,Single
300000375,Molly,Black,Female,44,Durham, ,05.May.15,47772.44,507,N/A,Divorced
100000172,Nicholas,Greene,Male,42,Cary,Blue Collar,06.Apr.15,62923.29,699,Yes,Widowed
100000404,Stewart,Bell,Male,38,Cary,White Collar,07.May.15,120732.35,688,No,Married
100001004,Luke,Lewis,Male,21,Cary,White Collar,27.Jun.15,40886.21,538,No,Single
200001043,Steven,Newman,Male,49,Charlotte,Blue Collar,30.Jun.15,1096.36,742,No,Consensual union
300002335,Benjamin,Howard,Male,36,Durham,White Collar,27.Sep.15,144209.77,454,Yes,Widowed
200003260,Brandon,Terry,Male,51,Charlotte,Blue Collar,19.Nov.15,12765.42,222,No,Married
200003533,Steven,Ince,Male,50,Charlotte,White Collar,03.Dec.15,30166.99,732,No,Single
